统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100003,198,196,货车,12.18,80.45,80.45,0.00,993.91,3600.00
1,100006,165,163,小客车,4.05,111.10,111.10,0.00,997.97,3600.00
1,100007,210,208,货车,10.26,75.65,75.63,0.00,994.87,3600.00
1,100011,212,209,小客车,4.58,121.70,75.28,0.03,36.30,1.74
1,100015,214,210,小客车,4.12,112.30,75.25,0.02,36.94,1.77
1,100019,216,212,小客车,4.42,118.40,75.25,0.01,36.37,1.74
1,100023,226,221,货车,10.70,76.75,76.51,0.05,994.65,3600.00
1,100027,228,223,小客车,4.91,128.10,75.90,0.05,36.92,1.75
1,100031,230,224,小客车,4.79,125.90,75.98,0.03,37.03,1.75
1,100034,218,211,小客车,4.87,127.40,75.25,0.02,36.65,1.75
1,100037,233,226,货车,13.84,84.60,71.23,0.18,44.20,2.23
1,100038,200,193,小客车,4.53,120.50,80.45,0.00,39.79,1.78
1,100053,235,225,小客车,4.68,123.70,73.49,0.00,35.74,1.75
1,100054,238,227,货车,13.82,84.55,70.56,0.10,44.07,2.25
1,100055,248,238,小客车,4.85,127.00,103.17,0.00,87.46,3.05
1,100061,244,233,小客车,4.80,126.10,81.08,0.00,40.61,1.80
1,100063,256,244,货车,13.04,82.60,80.56,0.06,89.66,4.01
1,100066,238,227,小客车,4.64,122.80,76.60,0.01,16.26,1.53
1,100067,263,251,货车,10.48,76.20,74.97,0.09,110.94,5.33
1,100070,242,229,小客车,4.32,116.40,82.35,0.00,55.70,2.44
1,100071,272,259,小客车,4.51,120.30,62.95,0.65,28.92,1.65
1,100075,273,260,小客车,4.97,129.50,61.36,0.95,29.95,1.76
1,100078,250,236,小客车,4.37,117.40,97.04,0.00,55.92,2.07
1,100081,268,253,小客车,4.66,123.20,68.02,0.34,31.71,1.68
1,100086,252,237,小客车,4.55,121.00,93.84,0.20,50.83,1.95
1,100087,284,268,货车,11.32,78.30,72.23,0.10,53.26,2.65
1,100090,258,242,小客车,4.42,118.50,80.14,0.00,38.59,1.73
1,100093,281,265,大客车,10.47,103.95,83.57,0.07,61.42,2.65
1,100094,266,249,货车,13.88,84.70,73.13,0.00,52.64,2.59
1,100095,296,279,小客车,4.95,129.00,68.97,0.41,33.21,1.73
1,100096,275,258,小客车,4.08,111.50,65.40,0.37,31.17,1.72
1,100098,270,252,小客车,4.17,113.40,66.49,0.42,31.17,1.69
1,100099,297,280,小客车,4.51,120.20,68.18,0.44,32.19,1.70
1,100103,292,274,货车,11.46,78.65,73.62,0.06,66.04,3.23
1,100109,294,275,小客车,4.24,114.70,70.20,0.34,32.91,1.69
1,100116,277,257,小客车,4.59,121.80,65.21,0.38,30.64,1.69
1,100122,286,265,大客车,9.73,97.75,77.28,0.00,46.55,2.17
1,100126,299,277,小客车,4.99,129.80,69.85,0.21,33.76,1.74
1,100130,288,266,小客车,4.74,124.80,76.98,0.00,37.70,1.76
2,100111,310,291,小客车,4.82,126.30,83.83,0.01,42.68,1.83
2,100119,306,286,小客车,4.38,117.70,88.30,0.00,53.22,2.17
2,100125,303,282,小客车,4.09,111.90,75.15,0.00,36.83,1.76
2,100127,312,290,货车,12.92,82.30,70.85,0.40,41.43,2.11
2,100131,323,301,小客车,4.44,118.80,78.16,0.00,41.28,1.90
2,100135,318,294,小客车,4.96,129.20,61.23,1.10,29.87,1.76
2,100143,327,302,货车,11.66,79.15,60.27,1.02,24.48,1.46
2,100146,302,276,小客车,4.32,116.40,75.93,0.00,38.45,1.82
2,100150,308,282,小客车,4.90,128.00,86.33,0.00,45.20,1.88
2,100151,339,313,小客车,4.88,127.60,68.03,1.06,32.51,1.72
2,100154,314,288,小客车,4.18,113.70,69.58,0.38,33.01,1.71
2,100155,330,304,小客车,4.22,114.40,30.38,0.00,1.16,0.14
2,100157,326,299,小客车,4.21,114.10,83.96,0.00,46.87,2.01
2,100158,321,293,货车,11.80,79.50,67.85,0.27,46.29,2.46
2,100159,337,309,小客车,4.72,124.40,67.57,0.00,31.99,1.70
2,100161,330,301,小客车,4.80,126.10,38.48,0.00,18.01,1.68
2,100164,316,287,小客车,4.87,127.40,64.42,0.67,29.63,1.66
2,100169,328,299,小客车,4.57,121.30,66.75,0.00,1.69,0.09
2,100170,332,301,小客车,4.54,120.90,27.41,0.71,12.23,1.61
2,100171,352,322,小客车,4.31,116.20,59.53,0.00,28.22,1.71
2,100173,343,312,货车,11.04,77.60,60.27,1.28,30.11,1.80
2,100177,345,315,货车,11.92,79.80,65.25,0.32,40.12,2.21
2,100178,335,304,小客车,4.08,111.60,68.27,0.78,45.70,2.41
2,100181,349,318,小客车,4.40,118.00,62.55,0.00,30.68,1.77
2,100183,354,323,小客车,4.13,112.70,73.34,0.00,40.82,2.00
2,100187,361,329,货车,13.70,84.25,69.99,0.00,45.49,2.34
2,100189,363,329,小客车,4.77,125.40,52.40,1.44,22.55,1.55
2,100190,341,308,小客车,4.51,120.20,70.59,0.81,33.45,1.71
2,100191,367,333,小客车,4.46,119.20,57.06,1.79,24.60,1.55
2,100195,369,335,小客车,4.84,126.90,65.55,3.25,68.10,3.74
2,100198,347,313,小客车,4.22,114.50,65.21,0.25,30.53,1.69
2,100201,371,336,小客车,4.06,111.20,65.54,1.86,30.93,1.70
2,100203,382,348,货车,11.10,77.75,67.45,0.09,46.51,2.48
2,100212,365,327,大客车,10.01,100.10,51.72,1.31,24.63,1.71
2,100213,391,355,货车,11.18,77.95,65.38,0.15,40.22,2.21
2,100215,398,361,小客车,4.83,126.60,65.26,0.07,30.90,1.70
2,100220,375,337,小客车,4.29,115.70,40.57,0.00,17.86,1.58
2,100221,386,349,小客车,4.16,113.20,69.14,0.00,32.86,1.71
2,100222,356,318,小客车,4.22,114.50,77.65,0.25,60.41,2.80
2,100225,393,355,小客车,4.37,117.40,65.33,0.13,30.61,1.69
2,100226,358,320,小客车,4.14,112.80,74.86,0.00,36.92,1.78
2,100227,396,357,货车,10.24,75.60,65.17,0.05,43.77,2.42
2,100233,405,365,货车,10.08,75.20,66.63,0.08,49.96,2.70
2,100234,373,332,小客车,4.49,119.70,65.43,1.37,31.23,1.72
2,100235,407,367,小客车,4.06,111.20,66.70,0.02,31.55,1.70
2,100236,373,335,小客车,5.00,129.90,47.02,0.01,9.48,1.45
2,100237,413,372,货车,11.24,78.10,70.29,0.03,58.74,3.01
2,100238,380,339,小客车,4.05,111.00,67.59,0.06,36.76,1.96
2,100239,421,380,小客车,4.98,129.60,76.74,0.00,44.49,2.09
2,100240,377,335,小客车,4.68,123.60,46.80,0.55,22.00,1.69
2,100245,409,367,小客车,4.83,126.60,64.46,0.31,30.55,1.71
2,100249,418,374,小客车,4.86,127.10,50.53,0.27,23.87,1.70
2,100253,428,383,货车,12.48,81.20,38.63,0.42,17.24,1.61
2,100256,385,341,小客车,4.43,118.70,69.71,0.00,33.45,1.73
2,100257,431,387,货车,11.56,78.90,56.23,0.01,33.02,2.11
2,100259,415,371,小客车,4.92,128.30,45.44,0.00,21.62,1.71
2,100261,422,378,小客车,4.14,112.90,67.85,0.35,30.88,1.64
2,100262,389,344,大客车,10.43,103.60,68.42,0.06,34.48,1.81
2,100263,425,380,货车,10.66,76.65,63.04,0.28,36.33,2.07
2,100272,402,355,大客车,10.32,102.65,59.76,1.68,48.02,2.89
2,100278,400,353,小客车,4.48,119.60,60.91,0.00,28.67,1.69
