统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100001,152,152,小客车,4.90,128.00,120.00,0.00,997.55,3600.00
1,100004,161,160,小客车,4.03,110.60,110.57,0.00,997.99,3600.00
1,100008,164,163,小客车,4.89,127.90,110.67,0.00,92.26,3.00
1,100009,168,166,小客车,4.62,122.30,114.36,0.01,118.55,3.73
1,100012,182,179,大客车,9.55,96.25,96.25,0.00,995.23,3600.00
1,100013,199,196,货车,13.00,82.50,82.49,0.00,993.50,3600.00
1,100016,184,181,小客车,4.87,127.30,96.06,0.01,55.10,2.06
1,100017,212,208,货车,12.22,80.55,80.53,0.01,993.89,3600.00
1,100020,186,182,小客车,4.38,117.60,95.99,0.01,56.11,2.10
1,100021,201,197,小客车,4.96,129.20,82.20,0.02,41.46,1.82
1,100024,189,184,小客车,4.45,118.90,96.08,0.09,55.33,2.07
1,100029,214,208,小客车,4.36,117.10,80.16,0.02,39.82,1.79
1,100033,223,216,货车,12.08,80.20,80.12,0.02,993.96,3600.00
1,100036,225,218,小客车,4.63,122.60,79.60,0.04,39.14,1.77
1,100040,229,221,小客车,4.05,111.00,79.59,0.02,40.52,1.83
1,100041,227,219,小客车,4.47,119.50,79.60,0.03,39.19,1.77
1,100044,231,223,小客车,4.07,111.30,79.65,0.05,40.51,1.83
1,100047,248,239,货车,13.54,83.85,79.02,0.24,68.10,3.10
1,100048,233,224,小客车,4.20,113.90,79.77,0.05,40.10,1.81
1,100052,235,226,大客车,9.89,99.10,79.84,0.03,46.84,2.11
1,100056,239,229,小客车,4.92,128.40,104.62,0.79,138.91,4.78
1,100059,258,247,小客车,4.90,128.00,64.43,0.00,27.86,1.56
1,100060,241,230,小客车,4.28,115.60,97.60,0.70,54.90,2.03
1,100064,245,233,小客车,4.07,111.30,83.80,0.76,42.78,1.84
1,100069,253,241,小客车,4.27,115.40,90.49,0.00,49.77,1.98
1,100072,257,245,大客车,10.47,103.90,0.00,0.01,0.25,3600.00
1,100073,264,251,货车,12.14,80.35,72.44,0.06,49.06,2.44
1,100074,243,230,小客车,4.79,125.70,87.90,0.98,44.45,1.82
1,100076,251,237,小客车,4.21,114.30,92.40,0.00,58.97,2.30
1,100082,256,241,大客车,9.51,95.90,86.07,0.08,61.65,2.58
1,100083,284,269,货车,12.86,82.15,71.04,0.41,41.43,2.10
